2013-05-05 r1479422 antoine org.apache.tools.ant.attribute.IfTrueAttribute.java
2013-05-05 r1479422 antoine org.apache.tools.ant.taskdefs.AttributeNamespaceDef.java
2013-04-28 r1476822 antoine org.apache.tools.ant.taskdefs.Execute.java
2013-04-27 r1476700 antoine org.apache.tools.ant.taskdefs.AbstractJarSignerTask.java
2013-04-23 r1471109 mclarke org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.java
2013-04-23 r1471109 mclarke org.apache.tools.ant.taskdefs.optional.junit.IgnoredTestListener.java
2013-04-23 r1471109 mclarke org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.java
2013-04-23 r1471109 mclarke org.apache.tools.ant.taskdefs.optional.junit.JUnitVersionHelper.java
2013-04-23 r1471109 mclarke org.apache.tools.ant.taskdefs.optional.junit.PlainJUnitResultFormatter.java
2013-04-23 r1471109 mclarke org.apache.tools.ant.taskdefs.optional.junit.TestListenerWrapper.java
2013-04-23 r1471109 mclarke org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter.java
2013-04-22 r1470668 mclarke org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.java
2013-03-31 r1462911 bodewig org.apache.tools.ant.taskdefs.Jar.java
2013-03-31 r1462911 bodewig org.apache.tools.ant.taskdefs.Zip.java
2013-03-31 r1462890 bodewig org.apache.tools.ant.taskdefs.Jar.java
2013-03-06 r1453400 jglick org.apache.tools.ant.taskdefs.optional.TraXLiaison.java
2013-03-06 r1453399 jglick org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.java
2013-03-05 r1453133 jglick org.apache.tools.ant.util.DOMElementWriter.java
2013-03-05 r1453133 jglick org.apache.tools.ant.util.StringUtils.java
2013-03-05 r1453122 jglick org.apache.tools.ant.taskdefs.optional.TraXLiaison.java
2013-03-05 r1453118 jglick org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.java
2013-03-05 r1453118 jglick org.apache.tools.ant.taskdefs.optional.junit.PlainJUnitResultFormatter.java
2013-03-05 r1453118 jglick org.apache.tools.ant.taskdefs.optional.junit.TestListenerWrapper.java
2013-03-05 r1453118 jglick org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter.java
2013-03-05 r1453111 jglick org.apache.tools.ant.types.Path.java
2013-03-05 r1453094 jglick org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.java
2013-03-05 r1453094 jglick org.apache.tools.ant.taskdefs.optional.junit.IgnoredTestListener.java
2013-03-05 r1453094 jglick org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.java
2013-03-05 r1453094 jglick org.apache.tools.ant.taskdefs.optional.junit.JUnitVersionHelper.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.IgnoredTestListener.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.IgnoredTestResult.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.JUnit4TestMethodAdapter.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.PlainJUnitResultFormatter.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.SummaryJUnitResultFormatter.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.TestIgnored.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.TestListenerWrapper.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.XMLConstants.java
2013-03-05 r1452674 antoine org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter.java
2013-03-03 r1452123 antoine org.apache.tools.ant.filters.FixCrLfFilter.java
2013-03-03 r1452123 antoine org.apache.tools.ant.filters.util.ChainReaderHelper.java
2013-03-03 r1452123 antoine org.apache.tools.ant.taskdefs.condition.IsLastModified.java
2013-03-03 r1452123 antoine org.apache.tools.ant.taskdefs.optional.image.Image.java
2013-03-03 r1452123 antoine org.apache.tools.ant.types.selectors.TokenizedPath.java
2013-03-03 r1452123 antoine org.apache.tools.ant.types.selectors.TokenizedPattern.java
2013-03-03 r1452118 antoine org.apache.tools.ant.types.resources.StringResource.java
2013-03-03 r1452118 antoine org.apache.tools.ant.types.selectors.ContainsSelector.java
2013-03-03 r1452118 antoine org.apache.tools.ant.util.ResourceUtils.java
2013-03-03 r1452022 bodewig org.apache.tools.ant.types.resources.comparators.Size.java
2013-02-18 r1447370 antoine org.apache.tools.ant.taskdefs.optional.ssh.SSHExec.java
2013-01-27 r1439115 bodewig org.apache.tools.zip.ZipFile.java
2013-01-27 r1439044 bodewig org.apache.tools.zip.ZipFile.java
2013-01-23 r1437268 antoine org.apache.tools.ant.util.Base64Converter.java
2013-01-22 r1436748 antoine org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPoolEntry.java
2013-01-22 r1436748 antoine org.apache.tools.ant.taskdefs.optional.depend.constantpool.InvokeDynamicCPInfo.java
2013-01-06 r1429613 antoine org.apache.tools.ant.taskdefs.Zip.java
2013-01-06 r1429602 antoine org.apache.tools.ant.taskdefs.optional.ssh.SSHBase.java
2013-01-05 r1429370 bodewig org.apache.tools.tar.TarInputStream.java
2013-01-05 r1429370 bodewig org.apache.tools.zip.Zip64ExtendedInformationExtraField.java
2013-01-05 r1429370 bodewig org.apache.tools.zip.ZipEntry.java
2013-01-05 r1429370 bodewig org.apache.tools.zip.ZipFile.java
2013-01-05 r1429370 bodewig org.apache.tools.zip.ZipOutputStream.java
2013-01-05 r1429212 bodewig org.apache.tools.tar.TarInputStream.java
2013-01-05 r1429209 bodewig org.apache.tools.ant.taskdefs.Get.java
2012-12-27 r1426339 bodewig org.apache.tools.tar.TarOutputStream.java
2012-12-27 r1426337 bodewig org.apache.tools.tar.TarOutputStream.java
2012-12-27 r1426337 bodewig org.apache.tools.tar.TarUtils.java
2012-12-27 r1426337 bodewig org.apache.tools.zip.ZipOutputStream.java
2012-11-10 r1407856 bodewig org.apache.tools.ant.listener.ProfileLogger.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.AbstractUnicodeExtraField.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.ExtraFieldUtils.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.FallbackZipEncoding.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.NioZipEncoding.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.Simple8BitZipEncoding.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.UnicodeCommentExtraField.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.UnicodePathExtraField.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.UnparseableExtraFieldData.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.UnrecognizedExtraField.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.ZipEncoding.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.ZipEncodingHelper.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.ZipEntry.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.ZipFile.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.ZipOutputStream.java
2012-11-10 r1407856 bodewig org.apache.tools.zip.ZipUtil.java
2012-09-16 r1385262 hibou org.apache.tools.ant.ArgumentProcessor.java
